cpf|nome|data_nascimento|sexo|convenio|logradouro|numero|bairro|cidade|estado|data_cadastro|pais_cadastro
21978360487|Dr. Rafael Almeida|11/06/1992|Masc|AMIL|Largo de Cavalcanti|226.0|Santa Sofia|Duarte|PB|1988-07-13 02:31:18|Br
16093582442|Davi Lucas Aragão|11/03/2018|Masc|AMIL|Setor Nascimento|465.0|Boa União 1ª Seção|Carvalho das Pedras|SC|2005-04-02 19:22:03|Br
80759431639|Carlos Eduardo Silva|14/06/2021|Masc|AMIL|Avenida Júlia Araújo|193.0|Vila Formosa|Silva de Ferreira|PE|1991-04-06 18:48:09|Br
91265840342|Breno da Mota|23/09/1981|Masc|AMIL|Largo Fernandes|262.0|Vila Das Oliveiras|Moreira da Mata|PI|2017-11-28 11:10:49|Br
56129483015|Thiago da Paz|06/10/1999|Masc|AMIL|Ladeira de Rocha|844.0|Universitário|da Rocha de Minas|PR|1984-06-21 13:55:46|Br
20681374535|Luiza Barros|03/09/1970|Fem|AMIL|Distrito Jesus|343.0|Leticia|Porto da Prata|AM|1972-05-30 12:10:17|Br
54312096716|Lucas Gabriel Gonçalves|19/03/2014|Masc|AMIL|Trecho de Castro|580.0|Vila Antena Montanhês|Gonçalves da Prata|SP|1972-01-07 10:34:13|Br
93481250797|Guilherme Dias|31/05/2019|Masc|AMIL|Distrito de Santos|472.0|Atila De Paiva|Nascimento|DF|2018-10-27 03:38:24|Br
93706412896|Kevin Aragão|14/12/1974|Masc|AMIL|Chácara de Gonçalves|635.0|Diamante|Almeida|AP|1978-02-16 12:22:09|Br
83705129686|Dr. Cauê da Luz|07/04/2017|Masc|AMIL|Recanto Anthony Correia|526.0|Olaria|da Rocha do Norte|PR|2014-09-17 20:09:33|Br
79854103250|Nathan da Costa|21/09/1998|Masc|AMIL|Passarela das Neves|822.0|Novo Glória|Azevedo da Prata|MA|2018-01-23 01:33:43|Br
94351628782|Anthony Santos|27/02/1974|Masc|AMIL|Passarela Almeida|857.0|Vila São Geraldo|Barbosa|SP|2002-09-08 02:46:48|Br
31698405251|Daniel Santos|13/10/2000|Masc|AMIL|Morro de Cavalcanti|97.0|Cabana Do Pai Tomás|Aragão|CE|1987-12-06 22:41:16|Br
59238417628|Ryan Farias|29/09/2013|Masc|AMIL|Parque Sophie Santos|853.0|Santa Amelia|Rodrigues|MS|1979-06-19 05:43:54|Br
26051789359|Raul Barbosa|12/08/1979|Masc|AMIL|Chácara Maysa Martins|188.0|Planalto|Pinto do Campo|CE|1988-02-13 00:20:17|Br
94620831778|Sr. Theo da Cunha|28/03/2002|Masc|AMIL|Parque de Monteiro|601.0|Santa Rita De Cássia|Novaes Verde|MA|2014-03-22 02:19:03|Br
43708125932|Clarice Moreira|14/09/2007|Fem|AMIL|Área de Aragão|947.0|Dom Bosco|Barbosa Alegre|ES|2010-10-12 05:37:23|Br
17983026404|Laís Pinto|18/01/1999|Fem|AMIL|Residencial de Farias|415.0|Granja De Freitas|Freitas do Galho|PA|1971-10-25 15:54:20|Br
68501374253|Benício da Rosa|22/08/1971|Masc|AMIL|Avenida de da Rocha|125.0|Vila Santo Antônio|Barbosa da Praia|MA|2012-03-05 13:51:48|Br
12053678968|Dr. Ryan Duarte|15/02/1999|Masc|AMIL|Morro Rezende|839.0|Paulo Vi|Rocha Alegre|MT|1977-05-27 14:11:35|Br
90241876303|João Vitor Monteiro|16/06/2009|Masc|AMIL|Condomínio Pietro Araújo|605.0|Vila Paris|Barros|MT|1982-04-10 19:25:40|Br
36280195759|Calebe Cunha|26/04/1980|Masc|AMIL|Estação Cavalcanti|238.0|Salgado Filho|da Paz|CE|2005-07-14 15:06:11|Br
59247601380|Sr. Pedro Henrique Gomes|21/06/2018|Masc|AMIL|Aeroporto de Duarte|888.0|Nova Gameleira|Duarte do Amparo|AC|1998-05-17 15:32:58|Br
73145896075|Dr. João Miguel Pinto|04/02/2000|Masc|AMIL|Praça Marcela Peixoto|673.0|Satelite|Souza da Serra|MT|2012-01-04 11:20:13|Br
27650314871|Samuel Ferreira|22/09/2006|Masc|AMIL|Residencial Moura|895.0|Itatiaia|Farias|MT|2004-05-19 21:04:33|Br
47069123850|Levi Barbosa|18/12/1984|Masc|AMIL|Travessa Diego Alves|90.0|Horto|Moraes Paulista|AL|1982-01-26 13:23:09|Br
25096834115|Luiz Felipe Viana|04/08/1985|Masc|AMIL|Favela Kamilly Nascimento|115.0|Cidade Jardim|Ramos|MS|2003-04-11 00:54:01|Br
92615438719|Antônio da Paz|19/03/1988|Masc|AMIL|Estrada Moreira|307.0|Santa Cruz|Nogueira de Pires|CE|2008-12-13 01:38:56|Br
09671284558|Agatha Caldeira|23/09/1975|Fem|AMIL|Aeroporto Farias|886.0|Cenaculo|Souza|MG|1998-03-29 07:00:18|Br
48267901396|Yuri Gomes|28/09/2010|Masc|AMIL|Conjunto Dias|223.0|Guaratã|Viana Alegre|SP|1996-04-30 23:36:48|Br
12476890502|Sra. Stella Barros|09/06/1997|Fem|AMIL|Trecho Evelyn Martins|870.0|Vila Maria|da Cunha|MS|2007-06-25 05:01:54|Br
80351962786|Enzo Gabriel Costa|19/01/1985|Masc|AMIL|Feira de da Mota|215.0|Vila Nova|Caldeira|TO|2005-06-22 19:33:56|Br
79425108676|Srta. Lívia Duarte|09/07/1974|Fem|AMIL|Viaduto da Conceição|26.0|Teixeira Dias|Viana|AL|2007-08-15 19:02:49|Br
67039524180|Dr. Isaac Almeida|29/11/1971|Masc|AMIL|Praça de Oliveira|493.0|São Bernardo|Aragão de Minas|TO|1988-05-24 18:22:36|Br
81237564026|Bryan Azevedo|13/08/1971|Masc|AMIL|Conjunto Lara da Mata|370.0|Xodo-Marize|Viana|AC|2008-05-05 04:12:07|Br
03762891478|Noah Silva|11/03/2013|Masc|AMIL|Travessa Nicole Carvalho|31.0|Monte Azul|Caldeira|MS|2001-03-21 06:43:32|Br
20549136770|João Barbosa|19/12/2011|Masc|AMIL|Parque Carolina Costa|728.0|Funcionários|Rocha|MA|1981-02-23 11:11:14|Br
35064982151|Maria Eduarda Moraes|08/01/2005|Fem|AMIL|Loteamento Bruna Castro|831.0|Nova Gameleira|Caldeira Grande|SC|2010-02-18 12:44:27|Br
42057691306|João Vitor da Mota|17/07/1971|Masc|AMIL|Avenida Caldeira|128.0|Centro|Castro|CE|1998-08-14 16:33:17|Br
47092815304|Lavínia Fernandes|12/07/2003|Fem|AMIL|Setor de da Mota|2.0|Embaúbas|Costela do Oeste|SP|2008-07-29 12:22:09|Br
39841762528|Diego da Cruz|11/08/2000|Masc|AMIL|Lagoa Pedro Ramos|382.0|Alípio De Melo|Duarte de Carvalho|MS|1973-05-05 05:27:43|Br
65387940256|Amanda da Costa|16/08/1991|Fem|AMIL|Residencial de Costa|724.0|Glória|Rezende Grande|MA|1991-08-14 04:11:46|Br
24079186576|João Guilherme da Mota|15/01/1981|Masc|AMIL|Colônia Thales Monteiro|357.0|Santa Cecilia|Moraes do Oeste|CE|1983-03-18 08:14:05|Br
07986243104|Luiz Otávio Pires|10/08/2000|Masc|AMIL|Lago Maria Julia Aragão|839.0|Caiçaras|da Mota|CE|1975-03-30 17:14:28|Br
13704825905|Dr. Igor da Cruz|15/02/1986|Masc|AMIL|Jardim Emanuelly Nascimento|261.0|Cardoso|Pires|PR|1982-02-11 20:21:38|Br
46781920502|Isabella Correia|20/04/2018|Fem|AMIL|Núcleo Marcela Gonçalves|535.0|Jardim Atlântico|da Luz|MS|2012-03-29 23:16:32|Br
76094318501|Gustavo Nascimento|07/11/2009|Masc|AMIL|Travessa Novaes|202.0|Mangueiras|Barbosa|MS|2008-02-11 07:26:20|Br
24836917573|Dra. Vitória Ramos|01/05/1972|Fem|AMIL|Área de Rezende|878.0|Vila São Gabriel Jacui|da Mota Alegre|ES|1988-11-24 02:31:36|Br
04819725360|Alexandre Moreira|18/06/2016|Masc|AMIL|Largo Correia|852.0|Beira Linha|da Rosa|BA|1983-04-14 10:43:19|Br
05724169894|Samuel Oliveira|27/09/1979|Masc|AMIL|Largo Gabriel Pinto|886.0|Conjunto Jardim Filadélfia|Viana|PB|2021-12-22 07:18:43|Br
19205348651|Theo Dias|26/12/2018|Masc|AMIL|Praça Fogaça|475.0|Goiania|Nogueira Alegre|TO|1986-04-26 13:25:24|Br
02845691785|Cecília Nascimento|18/02/1989|Fem|AMIL|Largo de Carvalho|358.0|Ernesto Nascimento|Nogueira do Amparo|TO|2014-09-26 00:25:12|Br
50213476916|Benício Cunha|09/11/2018|Masc|AMIL|Esplanada Moura|93.0|Miramar|da Mata|RJ|1972-01-20 16:59:19|Br
13902576499|Beatriz Jesus|03/02/2014|Fem|AMIL|Aeroporto Maria Julia Costela|977.0|Vila Da Amizade|da Cruz|GO|2004-02-25 18:22:54|Br
62397814528|Marcelo Melo|08/05/1996|Masc|AMIL|Avenida Fernandes|630.0|Álvaro Camargos|Pinto de Pinto|SP|1974-07-10 18:27:40|Br
07458962194|Thiago da Mota|18/03/2015|Masc|AMIL|Chácara Vitor Hugo Pinto|377.0|Copacabana|Peixoto|DF|1985-05-17 14:21:50|Br
10743986539|Fernando Pinto|26/04/2005|Masc|AMIL|Quadra de Vieira|31.0|Alta Tensão 2ª Seção|Pires de Minas|MT|1989-11-15 10:46:01|Br
23695170859|Luiz Fernando Monteiro|23/10/2020|Masc|AMIL|Lago Dias|244.0|Ápia|Correia|TO|1970-12-23 22:35:50|Br
71935624016|Luiz Otávio Costa|15/05/2011|Masc|AMIL|Vereda Júlia Oliveira|202.0|Gutierrez|Gonçalves do Oeste|SP|1990-12-23 18:38:26|Br
05194362706|Alexandre Gomes|08/07/1992|Masc|AMIL|Praça de Azevedo|518.0|Cardoso|Costa|GO|2000-01-07 16:38:50|Br
70965138259|Luiz Fernando da Costa|28/01/1998|Masc|AMIL|Estrada Nunes|469.0|Vila Aeroporto|Moreira do Campo|BA|1996-01-13 06:49:40|Br
96432081769|Caroline Gonçalves|11/03/1974|Fem|AMIL|Passarela Gabriel Porto|789.0|São Jorge 1ª Seção|Almeida de Gomes|SC|2017-05-16 17:56:30|Br
53479801250|Daniel da Rosa|24/10/1993|Masc|AMIL|Lagoa Correia|445.0|Vila Nova Cachoeirinha 2ª Seção|Novaes|TO|2008-09-30 13:29:43|Br
58634701948|Isabelly Costa|21/01/2002|Fem|AMIL|Estação Pires|50.0|Conjunto Novo Dom Bosco|Melo de Minas|RO|2007-09-10 01:26:45|Br
56423791864|Lavínia Novaes|10/12/1997|Fem|AMIL|Largo de Correia|759.0|São Marcos|Cardoso|BA|1981-02-04 13:53:13|Br
76841325044|Guilherme Nunes|11/07/1976|Masc|AMIL|Parque Ferreira|654.0|Barão Homem De Melo 3ª Seção|Ramos de Barbosa|PB|2009-10-15 21:17:26|Br
35912704823|Sra. Kamilly Rezende|28/02/1970|Fem|AMIL|Sítio Maria Clara Silva|589.0|Teixeira Dias|Caldeira|PA|2012-12-21 10:44:46|Br
23150869498|Eduarda das Neves|08/04/2020|Fem|AMIL|Condomínio de Ribeiro|375.0|João Pinheiro|Pereira|RO|1997-10-22 16:58:06|Br
59406178249|Dr. Diego Moraes|19/03/1983|Masc|AMIL|Largo Miguel Alves|377.0|Renascença|Lima|GO|2014-03-21 21:40:07|Br
14750926361|Henrique da Mata|03/02/2019|Masc|AMIL|Condomínio Oliveira|762.0|Suzana|Cardoso do Norte|AP|2005-09-17 07:32:02|Br
54671892391|Srta. Ana Julia Moura|29/02/1996|Fem|AMIL|Vale de da Cunha|267.0|São Jorge 2ª Seção|Novaes|PR|2000-12-18 11:47:58|Br
26035791425|Leandro Vieira|11/01/2007|Masc|AMIL|Via de Nunes|730.0|Vila São Gabriel Jacui|Castro|MT|2017-03-05 13:07:54|Br
83746952000|Pedro Miguel Gonçalves|31/01/1996|Masc|AMIL|Jardim de Monteiro|365.0|Ribeiro De Abreu|Moraes|SP|2009-02-03 09:18:45|Br
09467358166|Sr. Luigi Carvalho|26/03/1984|Masc|AMIL|Vereda Barros|95.0|Acaba Mundo|Fogaça|SC|1995-06-14 18:31:17|Br
14295760307|Carolina Novaes|18/01/1974|Fem|AMIL|Área Isabella da Rocha|113.0|Cônego Pinheiro 1ª Seção|Gomes Paulista|GO|2017-10-30 05:31:58|Br
96812534005|Maria Clara Nogueira|15/06/1989|Fem|AMIL|Conjunto de Viana|665.0|Nossa Senhora Do Rosário|Viana de Alves|AC|2009-03-09 20:03:28|Br
96387140501|Sr. Luigi da Cunha|01/07/2005|Masc|AMIL|Largo Cardoso|681.0|Baleia|Caldeira|MS|1988-12-13 20:10:45|Br
52713408644|Thiago Nascimento|13/05/1980|Masc|AMIL|Vale Vitor Nascimento|186.0|Vila Piratininga Venda Nova|da Rocha|SP|1981-05-19 09:18:05|Br
39681742087|Bianca Ribeiro|29/01/2002|Fem|AMIL|Vereda Ana Julia Santos|421.0|Lajedo|da Cunha da Praia|RO|1980-08-25 16:56:31|Br
75094328638|Luigi Mendes|14/07/2014|Masc|AMIL|Colônia Dias|147.0|Vila Da Paz|Silveira dos Dourados|SC|1980-12-18 15:24:12|Br
06431927516|Bruno Silva|02/01/1976|Masc|AMIL|Área de Carvalho|967.0|Delta|Monteiro da Praia|AC|1997-08-08 09:36:22|Br
16485207317|Stephany Sales|18/05/2020|Fem|AMIL|Rua Rafael Jesus|328.0|Mineirão|Rocha|MG|1977-06-17 11:58:24|Br
45168093701|Thales Aragão|10/09/2020|Masc|AMIL|Loteamento Samuel Nogueira|620.0|Vila Calafate|Sales|PE|2007-08-13 10:57:59|Br
16873259446|Sra. Alana Caldeira|21/12/2017|Fem|AMIL|Jardim Castro|336.0|Itaipu|Almeida de Sales|AL|2017-04-16 16:15:53|Br
73815046262|Cecília da Mota|12/07/1987|Fem|AMIL|Conjunto Caroline da Cunha|950.0|Santa Amelia|Moraes da Mata|MT|2016-03-28 04:02:56|Br
64087513939|Eloah Carvalho|18/03/1995|Fem|AMIL|Chácara das Neves|373.0|Mangabeiras|Mendes|RO|2013-02-03 15:03:04|Br
97865043210|Juan Pinto|14/08/1987|Masc|AMIL|Trecho de Santos|974.0|Ipe|Almeida|AC|1995-08-13 23:56:40|Br
17248059323|Laura Rocha|25/05/1973|Fem|AMIL|Trecho Letícia Duarte|323.0|Vila Da Amizade|Porto|PE|2000-04-03 19:00:53|Br
47835029197|Davi Lucca Mendes|16/10/1986|Masc|AMIL|Área da Luz|700.0|Mangueiras|Novaes Paulista|RO|1984-12-06 00:47:02|Br
95478163066|Evelyn da Mota|16/01/1992|Fem|AMIL|Lagoa de Fernandes|965.0|Barreiro|Souza|PA|2014-03-21 16:03:45|Br
39587261003|Pedro Henrique Viana|10/04/1986|Masc|AMIL|Passarela Souza|405.0|Mariquinhas|Ferreira|RO|1979-12-14 23:56:01|Br
97286413546|Miguel Lopes|25/02/2011|Masc|AMIL|Rua Natália Silva|983.0|Santa Branca|Nogueira de Costa|RR|2011-03-04 05:00:46|Br
60742958167|Dra. Sabrina Dias|08/04/1982|Fem|AMIL|Lago de Carvalho|632.0|Serra|Caldeira da Praia|CE|1986-02-27 00:54:19|Br
15609278449|Cauê da Costa|28/09/1975|Masc|AMIL|Lago Martins|587.0|Vila Santa Monica 1ª Seção|Souza|BA|2007-09-24 10:01:31|Br
97138046510|Bruna Moura|06/07/1987|Fem|AMIL|Largo da Luz|797.0|Cabana Do Pai Tomás|Porto do Galho|PB|1971-10-22 18:01:19|Br
03264159716|Dr. Antônio da Mata|25/10/2021|Masc|AMIL|Estrada da Paz|454.0|Morro Dos Macacos|Moura do Sul|TO|1988-02-12 19:22:54|Br
51478902620|Pedro Henrique Santos|12/04/2010|Masc|AMIL|Morro de Farias|56.0|Olaria|Barros|SC|2007-08-01 02:24:05|Br
35069781448|Lara das Neves|11/04/1989|Fem|AMIL|Recanto de Teixeira|671.0|Vila Das Oliveiras|Aragão|AL|2008-06-15 08:20:11|Br
81932075488|Stella da Paz|29/07/2000|Fem|AMIL|Rodovia Melo|387.0|Candelaria|das Neves|AM|2014-12-14 00:59:05|Br
61709854294|Dra. Clarice Santos|09/04/1976|Fem|AMIL|Alameda Dias|904.0|Serra Verde|Carvalho|GO|2015-01-23 14:42:54|Br
21609854730|Sofia Azevedo|29/04/2015|Fem|AMIL|Vereda de Novaes|538.0|Vila Havaí|da Mata|PI|2020-01-17 08:30:38|Br
05476912380|Davi Nogueira|26/12/2012|Masc|AMIL|Via de Nogueira|102.0|Vila Piratininga|Teixeira Grande|MS|1992-11-29 08:10:16|Br
57940861301|Murilo Cunha|03/06/2010|Masc|AMIL|Via Luiza Fogaça|140.0|Silveira|das Neves de Vieira|RJ|2012-10-02 15:30:30|Br
96210543707|Dr. Davi Luiz Farias|04/10/2022|Masc|AMIL|Residencial Lucca Mendes|514.0|Conjunto Lagoa|Novaes|MA|1970-10-27 01:06:31|Br
23609145889|Otávio Rodrigues|17/12/2001|Masc|AMIL|Rua Ramos|433.0|Fernão Dias|Rezende|PI|1980-05-08 05:26:28|Br
78103629502|Clarice Correia|04/02/1990|Fem|AMIL|Quadra de Peixoto|571.0|Vila São João Batista|da Mota|SP|1999-05-06 00:35:50|Br
36759028112|Benjamin Pinto|24/10/1996|Masc|AMIL|Fazenda de das Neves|943.0|São Jorge 2ª Seção|Moreira do Oeste|MG|1998-01-04 04:38:21|Br
51249360706|Guilherme Fogaça|11/05/1989|Masc|AMIL|Condomínio Alexia Almeida|752.0|Engenho Nogueira|Azevedo Alegre|TO|2003-05-13 19:26:55|Br
12034697561|Nina Barbosa|11/07/1979|Fem|AMIL|Residencial de Rocha|558.0|Nossa Senhora Do Rosário|Costela|AM|2017-03-26 00:42:31|Br
96570438247|Daniel Gonçalves|30/07/1977|Masc|AMIL|Parque Ramos|418.0|São Gonçalo|Sales|RR|2022-05-01 18:35:44|Br
92380167559|Vicente Gonçalves|04/10/1979|Masc|AMIL|Sítio Ramos|37.0|Varzea Da Palma|Lopes do Galho|CE|1995-10-30 12:03:23|Br
85423170923|Emanuella Duarte|03/12/2003|Fem|AMIL|Praia Miguel Dias|631.0|São Geraldo|Cunha|RJ|2000-04-05 03:49:21|Br
62094387178|Maria Clara Melo|09/03/1974|Fem|AMIL|Trevo Luiz Gustavo Silva|669.0|Conjunto Jatoba|Melo do Sul|DF|1993-08-04 00:36:26|Br
15280694398|Gustavo Duarte|15/09/2011|Masc|AMIL|Condomínio da Rocha|122.0|Garças|Cardoso Verde|AP|2006-02-15 03:51:32|Br
92718053488|Giovanna da Rocha|06/03/1988|Fem|AMIL|Morro Martins|566.0|Conjunto Califórnia Ii|Farias|PE|2020-10-10 12:03:10|Br
90478613539|Ana Julia da Paz|23/06/2000|Fem|AMIL|Parque Bárbara Campos|426.0|Vila Canto Do Sabiá|Cardoso|RR|1984-04-18 22:34:32|Br
57904623161|Dr. Cauã da Conceição|11/07/1980|Masc|AMIL|Trecho Porto|654.0|Vila Inestan|das Neves|AL|2020-09-01 12:26:11|Br
68392740556|Lucas Gabriel da Conceição|24/12/1985|Masc|AMIL|Esplanada de das Neves|476.0|Vila Independencia 1ª Seção|Vieira da Praia|PA|2002-04-01 21:31:17|Br
75928130686|Davi Lucas Nascimento|06/09/2004|Masc|AMIL|Chácara de Mendes|462.0|Lagoinha Leblon|Viana Alegre|MG|2010-05-26 13:27:45|Br
24865301771|Rafael Barbosa|02/02/2011|Masc|AMIL|Ladeira da Mata|908.0|Dom Joaquim|Gomes|AC|1992-01-13 05:48:42|Br
86930517410|Ana Moreira|17/11/1977|Fem|AMIL|Área Alícia Nunes|894.0|Savassi|Dias|MG|1999-06-04 06:23:35|Br
89702465176|Rafael Cardoso|14/04/2018|Masc|AMIL|Travessa Peixoto|268.0|Vila Santa Monica 2ª Seção|da Luz de Dias|RJ|1987-08-22 05:53:26|Br
27185309441|Thomas Cavalcanti|31/10/2011|Masc|AMIL|Chácara Ferreira|859.0|São Lucas|Melo|PA|2000-05-23 09:44:53|Br
58210634771|Alexandre Silveira|20/03/1990|Masc|AMIL|Travessa Silveira|899.0|Frei Leopoldo|Silveira das Flores|SP|1981-01-27 14:03:40|Br
98167043231|Enzo Fernandes|13/03/1996|Masc|AMIL|Travessa Lavínia Barbosa|987.0|Alípio De Melo|Carvalho Alegre|PB|1988-10-27 01:55:09|Br
96741528300|Maria Clara da Mota|24/03/1980|Fem|AMIL|Morro da Cunha|585.0|Senhor Dos Passos|Ribeiro|SC|2019-09-29 21:43:47|Br
73028654180|Gabriel Nunes|18/01/2015|Masc|AMIL|Colônia de da Cruz|104.0|Vila Vista Alegre|da Rocha|MA|2009-12-26 13:57:12|Br
51692374052|Maria Eduarda Moreira|15/03/1998|Fem|AMIL|Via Cavalcanti|945.0|Vila Nova Gameleira 1ª Seção|Rezende|CE|1984-06-17 08:15:39|Br
09186754300|Giovanna Castro|22/05/1977|Fem|AMIL|Praia da Conceição|745.0|Vila Bandeirantes|Costela|CE|2009-01-02 07:08:55|Br
13204697525|Cauê Barbosa|23/05/2010|Masc|AMIL|Viaduto Calebe Cardoso|286.0|Conjunto São Francisco De Assis|Cunha|AL|1971-10-28 04:38:14|Br
07619385401|Dr. Rodrigo Peixoto|02/01/1982|Masc|AMIL|Praia de Cardoso|807.0|João Alfredo|Aragão|TO|1999-10-06 06:25:57|Br
69810235712|Francisco Araújo|13/02/1993|Masc|AMIL|Avenida de Dias|135.0|Boa União 1ª Seção|Farias|RS|1991-03-07 14:14:38|Br
51048263924|Maria Cecília Fogaça|28/02/2020|Fem|AMIL|Loteamento Carvalho|600.0|Independência|Peixoto do Amparo|MG|1990-03-03 17:34:50|Br
90128674520|Caio Barros|08/04/1987|Masc|AMIL|Núcleo Mariane Jesus|923.0|Ipiranga|Ferreira das Flores|MT|1980-12-12 11:00:54|Br
05926834198|Eloah da Mota|20/05/1991|Fem|AMIL|Viela de Pires|527.0|Conjunto São Francisco De Assis|da Cunha de Minas|MG|1990-06-08 11:46:11|Br
94832017560|Otávio Rezende|30/05/2004|Masc|AMIL|Núcleo Caldeira|57.0|Sport Club|Lopes de da Rocha|SP|2017-05-08 23:18:56|Br
83061927530|Dr. Cauê da Conceição|03/08/2007|Masc|AMIL|Lagoa Almeida|948.0|Centro|Barros do Norte|MS|1992-03-06 20:18:24|Br
27083614571|Dr. João Vitor Barros|03/03/1999|Masc|AMIL|Praça de Pinto|674.0|São Francisco Das Chagas|Martins do Amparo|AC|1988-06-05 14:43:52|Br
60841295360|Nathan Duarte|10/06/2001|Masc|AMIL|Jardim Novaes|998.0|Camponesa 2ª Seção|Rezende de Pires|MT|2019-02-07 22:21:43|Br
56790834184|Cauã Lima|01/03/2020|Masc|AMIL|Campo Ian da Cunha|14.0|Sion|Campos dos Dourados|MA|1998-11-10 23:14:45|Br
98632750186|Vitor Ferreira|19/04/1998|Masc|AMIL|Praça Pietra Campos|270.0|Ambrosina|Martins de Porto|RJ|1989-11-11 15:21:54|Br
73865102417|João Gabriel Dias|19/05/1971|Masc|AMIL|Vila Ana Beatriz Pereira|194.0|Conjunto Lagoa|Silva|CE|2022-03-05 01:27:45|Br
54603981775|João Vitor Pereira|24/10/2017|Masc|AMIL|Viaduto Pereira|670.0|Alta Tensão 2ª Seção|Ribeiro da Praia|CE|1991-11-05 08:36:19|Br
72415063916|Dr. Levi Melo|18/09/1977|Masc|AMIL|Distrito Luiz Felipe Gonçalves|23.0|Vila Dos Anjos|Santos das Pedras|RS|2012-02-06 14:17:47|Br
72036194516|Cecília Ferreira|17/10/2018|Fem|AMIL|Colônia Cavalcanti|163.0|Vila Califórnia|da Costa de das Neves|PE|1984-07-11 08:34:17|Br
03158924714|Maria Nascimento|04/01/1992|Fem|AMIL|Viaduto de Nogueira|263.0|Jardim Guanabara|Moura do Sul|PR|1989-03-31 04:04:26|Br
65810397212|Ana Clara Pinto|31/01/2000|Fem|AMIL|Praça Daniel Cunha|499.0|Itaipu|Cunha|SC|1995-11-16 19:37:49|Br
78624395038|Vitor Gabriel Castro|02/11/2007|Masc|AMIL|Parque Bárbara Pires|725.0|Santa Maria|Pinto|PI|1993-04-05 15:47:04|Br
96453021889|Ana Carolina Nunes|26/10/1999|Fem|AMIL|Condomínio Rocha|604.0|Conjunto Novo Dom Bosco|Fernandes da Praia|AL|1998-06-16 17:12:37|Br
23981470613|Marcela Cardoso|04/05/2008|Fem|AMIL|Distrito de Rodrigues|446.0|Gameleira|da Paz|MA|2022-11-06 04:17:07|Br
96023745865|Dr. João Felipe Rezende|24/11/1971|Masc|AMIL|Estrada de Nunes|550.0|Horto|Barbosa de Nogueira|BA|2001-06-27 09:02:55|Br
96248053189|Dra. Lívia Aragão|05/02/2013|Fem|AMIL|Ladeira Kevin Silveira|607.0|Novo Ouro Preto|Teixeira|PR|1979-11-25 08:51:05|Br
78156024362|Vitor Hugo da Luz|21/11/2005|Masc|AMIL|Colônia de Novaes|885.0|Bonsucesso|Sales|MT|2005-11-09 13:44:45|Br
93641857066|Mirella da Paz|27/04/2020|Fem|AMIL|Praia João Lucas Fernandes|196.0|Jardim Alvorada|da Mota de Teixeira|RS|2016-09-14 23:48:02|Br
06387542162|Maria Luiza Pereira|22/08/1998|Fem|AMIL|Rua de Viana|928.0|Paraíso|Pinto|RR|1996-03-13 18:12:29|Br
63827401950|Benjamin Azevedo|17/01/1982|Masc|AMIL|Vila Eloah da Mota|193.0|Vila Da Ária|Rocha|AP|1998-02-07 15:54:44|Br
56819402767|Thomas Souza|09/08/1978|Masc|AMIL|Colônia de Cardoso|820.0|Vitoria Da Conquista|da Rosa|PB|1979-02-03 18:27:19|Br
92637041803|Luiz Otávio Barros|22/06/1975|Masc|AMIL|Recanto Thales Moraes|63.0|Nazare|Teixeira dos Dourados|TO|2022-03-16 12:28:33|Br
75463120862|Sophia Araújo|01/10/1995|Fem|AMIL|Via Larissa Correia|676.0|Goiania|Araújo|SC|1993-06-29 10:21:18|Br
04369215889|Gustavo Henrique Cardoso|02/05/1991|Masc|AMIL|Travessa Augusto Nogueira|53.0|Dona Clara|da Rosa da Serra|MS|2016-04-06 17:22:14|Br
12695407858|Otávio Cavalcanti|01/11/2016|Masc|AMIL|Estrada Alícia Silva|326.0|Ouro Preto|Vieira|RJ|1981-03-18 01:10:47|Br
50483976148|João Costa|19/03/2022|Masc|AMIL|Quadra Marina Novaes|440.0|Vila Fumec|Viana|CE|1979-09-03 18:25:18|Br
89123754079|Maria Julia Cunha|17/05/1994|Fem|AMIL|Viela Gonçalves|813.0|Ipe|Oliveira Grande|PB|1998-08-27 23:17:09|Br
75268341090|Alícia Farias|01/10/1984|Fem|AMIL|Trecho de Gomes|725.0|Nova Esperança|Duarte|ES|2000-10-02 00:27:16|Br
43708215680|Luiza Cardoso|10/03/2020|Fem|AMIL|Aeroporto de Pereira|388.0|Vila Madre Gertrudes 3ª Seção|Jesus Alegre|AP|2011-03-15 20:14:10|Br
60375489274|Luiza Lopes|17/05/1988|Fem|AMIL|Condomínio de Ramos|384.0|João Alfredo|Mendes|DF|2014-05-26 12:00:51|Br
81495206785|Eloah Cardoso|02/08/2015|Fem|AMIL|Sítio Santos|849.0|Teixeira Dias|da Mota|PI|1981-02-02 00:36:58|Br
93568071401|Kaique Viana|22/12/2022|Masc|AMIL|Travessa Ana Júlia Lopes|362.0|Colégio Batista|Lima|RS|1994-03-30 21:33:09|Br
30692185712|Yasmin Ferreira|07/04/2017|Fem|AMIL|Alameda Silveira|164.0|Vila Jardim Montanhes|Campos do Amparo|CE|2017-10-13 13:26:36|Br
41568079320|Mariana Cardoso|03/12/2009|Fem|AMIL|Jardim das Neves|118.0|Inconfidência|Silva do Galho|SC|1983-07-15 20:03:22|Br
